CustomerID,Gender,Age,AnnualIncome,SpendingScore
CUST_043706,Male,25,44,40
CUST_043707,Male,46,47,57
CUST_043708,Male,52,39,43
CUST_043709,Female,42,62,63
CUST_043710,Female,30,55,57
CUST_043711,Female,39,100,46
CUST_043712,Female,28,89,27
CUST_043713,Male,41,47,11
CUST_043714,Female,42,36,74
CUST_043715,Female,42,53,75
CUST_043716,Female,31,68,63
CUST_043717,Male,42,57,71
CUST_043718,Female,39,72,73
CUST_043719,Male,37,23,55
CUST_043720,Male,35,86,27
CUST_043721,Female,24,100,64
CUST_043722,Male,39,24,68
CUST_043723,Female,32,72,45
CUST_043724,Female,22,62,47
CUST_043725,Male,27,69,49
CUST_043726,Female,39,16,39
CUST_043727,Female,30,19,52
CUST_043728,Male,29,59,26
CUST_043729,Female,18,46,57
CUST_043730,Male,45,48,26
CUST_043731,Female,23,66,18
CUST_043732,Female,35,84,75
CUST_043733,Male,30,37,16
CUST_043734,Female,37,60,68
CUST_043735,Female,37,44,42
CUST_043736,Male,32,63,3
CUST_043737,Male,37,54,33
CUST_043738,Male,35,71,38
CUST_043739,Male,21,30,31
CUST_043740,Male,47,73,2
CUST_043741,Male,50,43,29
CUST_043742,Male,26,39,51
CUST_043743,Male,19,50,69
CUST_043744,Female,47,86,52
CUST_043745,Female,24,63,83
CUST_043746,Female,47,63,59
CUST_043747,Male,46,78,63
CUST_043748,Female,33,15,24
CUST_043749,Female,33,34,48
CUST_043750,Female,25,56,27
CUST_043751,Female,35,74,55
CUST_043752,Female,39,67,6
CUST_043753,Male,38,66,28
CUST_043754,Male,41,62,48
CUST_043755,Female,45,96,49
CUST_043756,Male,34,83,54
CUST_043757,Female,63,61,1
CUST_043758,Male,39,66,34
CUST_043759,Female,38,65,58
CUST_043760,Female,38,15,44
CUST_043761,Male,39,40,73
CUST_043762,Male,38,57,24
CUST_043763,Male,45,79,64
CUST_043764,Female,18,66,44
CUST_043765,Female,32,71,1
CUST_043766,Female,18,41,98
CUST_043767,Male,48,51,76
CUST_043768,Male,20,24,19
CUST_043769,Male,27,73,91
CUST_043770,Male,28,48,32
CUST_043771,Female,22,40,69
CUST_043772,Male,31,66,80
CUST_043773,Female,18,83,51
CUST_043774,Male,50,73,47
CUST_043775,Male,39,61,74
CUST_043776,Female,27,38,79
CUST_043777,Female,40,59,100
CUST_043778,Male,38,66,57
CUST_043779,Female,25,49,84
CUST_043780,Male,42,74,73
CUST_043781,Female,32,40,1
CUST_043782,Female,46,35,46
CUST_043783,Female,30,43,18
CUST_043784,Male,21,46,19
CUST_043785,Female,44,67,24
CUST_043786,Female,32,86,57
CUST_043787,Male,34,78,29
CUST_043788,Female,37,46,68
CUST_043789,Male,25,44,59
CUST_043790,Female,32,45,64
CUST_043791,Male,29,49,51
CUST_043792,Female,31,77,24
CUST_043793,Female,47,85,36
CUST_043794,Male,27,85,94
CUST_043795,Male,26,72,68
CUST_043796,Male,48,68,69
CUST_043797,Male,25,80,73
CUST_043798,Male,35,59,52
CUST_043799,Male,41,58,67
CUST_043800,Female,41,63,9
CUST_043801,Male,20,47,42
CUST_043802,Male,27,72,77
CUST_043803,Female,18,41,55
CUST_043804,Male,43,55,58
CUST_043805,Male,45,92,27
CUST_043806,Male,45,85,27
CUST_043807,Female,34,66,37
CUST_043808,Male,32,32,56
CUST_043809,Male,29,53,52
CUST_043810,Female,19,78,35
CUST_043811,Male,40,71,37
CUST_043812,Male,25,56,50
CUST_043813,Male,18,85,40
CUST_043814,Female,48,59,68
CUST_043815,Female,28,59,100
CUST_043816,Female,37,78,53
CUST_043817,Female,33,63,41
CUST_043818,Female,46,64,41
CUST_043819,Female,20,41,39
CUST_043820,Male,42,48,21
CUST_043821,Female,34,59,95
CUST_043822,Male,39,111,53
CUST_043823,Female,30,42,64
CUST_043824,Male,31,41,16
CUST_043825,Female,44,61,79
CUST_043826,Female,27,97,69
CUST_043827,Male,29,86,54
CUST_043828,Female,32,47,79
CUST_043829,Male,20,48,71
CUST_043830,Male,32,65,36
CUST_043831,Female,32,50,4
CUST_043832,Male,41,95,53
CUST_043833,Female,29,70,63
CUST_043834,Male,18,37,49
CUST_043835,Female,35,53,33
CUST_043836,Female,30,69,49
CUST_043837,Female,23,71,47
CUST_043838,Female,38,62,51
CUST_043839,Male,38,54,100
CUST_043840,Male,41,77,67
CUST_043841,Female,38,88,82
CUST_043842,Female,42,75,68
CUST_043843,Female,38,60,95
CUST_043844,Female,55,38,52
CUST_043845,Male,49,57,71
CUST_043846,Female,37,30,19
CUST_043847,Female,18,66,59
CUST_043848,Male,53,71,34
CUST_043849,Female,32,76,46
CUST_043850,Male,41,83,79
CUST_043851,Male,39,63,70
CUST_043852,Male,33,82,73
CUST_043853,Female,30,50,1
CUST_043854,Male,31,59,81
CUST_043855,Male,18,91,17
CUST_043856,Female,23,66,65
CUST_043857,Male,30,75,13
CUST_043858,Male,35,86,14
CUST_043859,Female,40,53,45
CUST_043860,Male,29,68,18
CUST_043861,Male,41,93,55
CUST_043862,Male,32,102,56
CUST_043863,Female,31,55,29
CUST_043864,Female,35,40,17
CUST_043865,Male,42,80,34
CUST_043866,Female,32,37,71
CUST_043867,Male,38,75,60
CUST_043868,Male,42,52,60
CUST_043869,Female,40,59,70
CUST_043870,Male,28,62,36
CUST_043871,Female,30,77,6
CUST_043872,Male,40,100,11
CUST_043873,Female,33,105,18
CUST_043874,Female,27,53,50
CUST_043875,Male,35,58,46
CUST_043876,Male,42,52,77
CUST_043877,Male,44,53,32
CUST_043878,Male,45,59,45
CUST_043879,Female,35,62,31
CUST_043880,Female,38,37,42
CUST_043881,Male,46,65,47
CUST_043882,Male,28,63,75
CUST_043883,Male,44,56,73
CUST_043884,Female,41,43,33
CUST_043885,Male,42,79,15
CUST_043886,Female,18,77,24
CUST_043887,Female,29,55,12
CUST_043888,Female,28,47,77
CUST_043889,Male,49,63,85
CUST_043890,Female,26,41,48
CUST_043891,Female,24,56,52
CUST_043892,Female,22,60,29
CUST_043893,Male,31,30,41
CUST_043894,Female,39,45,41
CUST_043895,Female,53,32,71
CUST_043896,Male,31,47,39
CUST_043897,Female,27,53,49
CUST_043898,Male,50,57,54
CUST_043899,Female,52,78,85
CUST_043900,Female,18,78,9
CUST_043901,Male,29,74,8
CUST_043902,Male,37,22,46
CUST_043903,Male,36,64,42
CUST_043904,Male,57,48,42
CUST_043905,Male,29,41,30
CUST_043906,Female,23,73,51
CUST_043907,Female,27,65,86
CUST_043908,Female,45,64,87
CUST_043909,Female,34,42,77
CUST_043910,Male,51,84,64
CUST_043911,Male,41,90,37
CUST_043912,Female,28,36,57
CUST_043913,Male,43,49,39
CUST_043914,Male,47,48,74
CUST_043915,Male,49,55,37
CUST_043916,Female,20,64,87
CUST_043917,Female,37,41,50
CUST_043918,Female,23,89,46
CUST_043919,Male,32,84,9
CUST_043920,Female,32,45,19
CUST_043921,Male,37,41,86
CUST_043922,Female,39,87,32
CUST_043923,Male,28,52,80
CUST_043924,Female,47,41,37
CUST_043925,Female,48,66,47
CUST_043926,Female,36,77,35
CUST_043927,Female,52,43,70
CUST_043928,Female,34,58,59
CUST_043929,Male,18,45,58
CUST_043930,Female,25,90,60
CUST_043931,Female,30,40,40
CUST_043932,Female,44,35,57
CUST_043933,Male,25,60,3
CUST_043934,Male,34,50,29
CUST_043935,Female,59,73,100
CUST_043936,Female,37,70,94
CUST_043937,Male,51,15,53
CUST_043938,Male,23,87,52
CUST_043939,Female,18,81,58
CUST_043940,Male,18,81,42
CUST_043941,Male,45,73,30
CUST_043942,Female,32,66,35
CUST_043943,Male,31,30,37
CUST_043944,Female,52,70,40
CUST_043945,Male,45,71,66
CUST_043946,Female,39,86,72
CUST_043947,Female,46,71,56
CUST_043948,Male,33,98,55
CUST_043949,Female,38,38,55
CUST_043950,Female,22,112,21
CUST_043951,Female,27,38,99
CUST_043952,Female,32,46,91
CUST_043953,Female,34,76,43
CUST_043954,Female,44,55,49
CUST_043955,Male,47,108,43
CUST_043956,Female,63,61,53
CUST_043957,Female,58,64,60
CUST_043958,Female,46,70,34
CUST_043959,Female,20,61,44
CUST_043960,Female,49,72,56
CUST_043961,Male,53,33,36
CUST_043962,Female,36,92,60
CUST_043963,Female,18,44,55
CUST_043964,Female,37,33,30
CUST_043965,Female,43,46,68
CUST_043966,Female,37,94,1
CUST_043967,Female,30,47,46
CUST_043968,Male,34,41,96
CUST_043969,Female,47,32,51
CUST_043970,Female,39,40,82
CUST_043971,Male,49,53,6
CUST_043972,Female,45,48,97
CUST_043973,Male,33,75,44
CUST_043974,Female,43,54,45
CUST_043975,Female,50,41,1
CUST_043976,Male,36,85,27
CUST_043977,Female,41,51,39
CUST_043978,Male,19,72,15
CUST_043979,Female,30,73,53
CUST_043980,Female,33,53,61
CUST_043981,Female,24,56,37
CUST_043982,Female,36,59,18
CUST_043983,Male,51,77,41
CUST_043984,Male,38,42,65
CUST_043985,Female,48,52,25
CUST_043986,Female,42,89,58
CUST_043987,Male,52,65,78
CUST_043988,Male,34,84,53
CUST_043989,Male,28,36,80
CUST_043990,Male,42,93,40
CUST_043991,Female,19,74,38
CUST_043992,Female,40,76,57
CUST_043993,Female,18,42,64
CUST_043994,Male,26,82,1
CUST_043995,Female,38,32,1
CUST_043996,Female,22,65,63
CUST_043997,Male,30,58,97
CUST_043998,Male,21,76,13
CUST_043999,Female,42,65,44
CUST_044000,Female,46,83,60
CUST_044001,Female,35,78,35
CUST_044002,Female,56,90,45
CUST_044003,Female,32,63,46
CUST_044004,Female,21,45,35
CUST_044005,Male,20,70,56
CUST_044006,Male,33,40,98
CUST_044007,Male,38,73,36
CUST_044008,Female,59,88,33
CUST_044009,Male,24,37,27
CUST_044010,Female,28,88,1
CUST_044011,Male,39,47,27
CUST_044012,Male,35,27,59
CUST_044013,Male,28,43,31
CUST_044014,Male,34,98,45
CUST_044015,Male,23,45,5
CUST_044016,Male,30,15,28
CUST_044017,Male,23,36,65
CUST_044018,Female,45,79,9
CUST_044019,Male,42,77,48
CUST_044020,Male,34,50,20
CUST_044021,Male,35,71,34
CUST_044022,Female,37,70,44
CUST_044023,Female,30,51,58
CUST_044024,Female,18,84,48
CUST_044025,Female,31,50,100
CUST_044026,Female,39,60,85
CUST_044027,Male,44,36,44
CUST_044028,Male,35,65,38
CUST_044029,Female,28,78,7
CUST_044030,Female,40,53,93
CUST_044031,Female,36,54,80
CUST_044032,Female,24,15,42
CUST_044033,Male,18,79,61
CUST_044034,Male,29,48,80
CUST_044035,Male,50,44,89
CUST_044036,Male,40,47,33
CUST_044037,Male,49,27,21
CUST_044038,Male,34,54,72
CUST_044039,Female,34,36,70
CUST_044040,Male,18,52,53
CUST_044041,Male,18,68,41
CUST_044042,Male,39,50,47
CUST_044043,Male,36,49,85
CUST_044044,Male,18,98,69
CUST_044045,Male,36,34,1
CUST_044046,Female,45,53,57
CUST_044047,Male,38,70,33
CUST_044048,Male,29,77,58
CUST_044049,Female,18,34,56
CUST_044050,Male,39,68,12
CUST_044051,Male,26,52,18
CUST_044052,Male,40,88,43
CUST_044053,Male,41,67,92
CUST_044054,Female,44,64,17
CUST_044055,Female,38,93,65
CUST_044056,Male,31,59,76
CUST_044057,Female,40,43,1
CUST_044058,Male,24,33,57
CUST_044059,Male,48,46,100
CUST_044060,Male,28,83,75
CUST_044061,Female,53,42,89
CUST_044062,Male,32,61,82
CUST_044063,Female,39,49,2
CUST_044064,Female,36,65,47
CUST_044065,Female,18,53,50
CUST_044066,Male,40,44,59
CUST_044067,Male,27,43,28
CUST_044068,Male,33,76,39
CUST_044069,Female,35,57,72
CUST_044070,Female,24,75,51
CUST_044071,Female,28,44,82
CUST_044072,Female,47,72,53
CUST_044073,Female,21,42,47
CUST_044074,Male,40,24,76
CUST_044075,Female,31,55,11
CUST_044076,Female,44,78,79
CUST_044077,Male,42,73,52
CUST_044078,Male,28,45,64
CUST_044079,Female,41,67,11
CUST_044080,Male,29,64,31
CUST_044081,Female,52,51,86
CUST_044082,Male,36,58,18
CUST_044083,Male,31,80,63
CUST_044084,Female,30,52,41
CUST_044085,Female,31,44,73
CUST_044086,Male,32,65,72
CUST_044087,Female,42,36,22
CUST_044088,Female,30,56,63
CUST_044089,Female,26,68,20
CUST_044090,Female,45,62,76
CUST_044091,Female,48,54,100
CUST_044092,Female,27,63,23
CUST_044093,Female,32,74,61
CUST_044094,Male,47,83,38
CUST_044095,Male,39,21,62
CUST_044096,Female,50,36,41
CUST_044097,Male,41,45,62
CUST_044098,Female,39,86,62
CUST_044099,Male,31,61,81
CUST_044100,Female,25,50,90
CUST_044101,Female,22,49,16
CUST_044102,Female,34,52,37
CUST_044103,Female,49,55,50
CUST_044104,Male,24,56,22
CUST_044105,Male,33,54,40
CUST_044106,Female,18,66,55
CUST_044107,Female,48,67,11
CUST_044108,Male,26,31,98
CUST_044109,Female,57,78,78
CUST_044110,Male,39,71,18
CUST_044111,Female,50,52,81
CUST_044112,Female,18,54,66
CUST_044113,Female,18,58,27
CUST_044114,Male,31,86,38
CUST_044115,Male,35,65,20
CUST_044116,Male,41,96,35
CUST_044117,Male,50,49,66
CUST_044118,Female,31,50,39
CUST_044119,Female,30,60,51
CUST_044120,Male,32,43,55
CUST_044121,Male,38,55,73
CUST_044122,Female,22,46,51
CUST_044123,Female,18,86,91
CUST_044124,Male,38,65,63
CUST_044125,Female,21,33,43
CUST_044126,Female,46,42,34
CUST_044127,Female,18,62,27
CUST_044128,Female,27,46,50
CUST_044129,Female,21,68,49
CUST_044130,Male,28,66,39
CUST_044131,Female,26,31,18
CUST_044132,Female,46,58,30
CUST_044133,Male,63,70,32
CUST_044134,Male,22,76,55
CUST_044135,Male,28,52,100
CUST_044136,Female,33,65,58
CUST_044137,Male,24,53,45
CUST_044138,Female,40,59,65
CUST_044139,Female,21,59,28
CUST_044140,Male,41,74,42
CUST_044141,Female,35,65,76
CUST_044142,Female,42,40,84
CUST_044143,Male,34,49,60
CUST_044144,Male,42,70,4
CUST_044145,Male,40,45,40
CUST_044146,Male,33,67,14
CUST_044147,Female,40,85,51
CUST_044148,Female,49,80,37
CUST_044149,Female,18,74,60
CUST_044150,Female,18,63,53
CUST_044151,Male,47,41,84
CUST_044152,Male,43,15,69
CUST_044153,Female,49,54,75
CUST_044154,Female,33,38,27
CUST_044155,Male,52,44,25
CUST_044156,Female,63,34,32
CUST_044157,Female,46,100,8
CUST_044158,Female,40,63,43
CUST_044159,Female,42,55,28
CUST_044160,Male,36,59,72
CUST_044161,Female,38,45,28
CUST_044162,Male,39,55,42
CUST_044163,Female,57,55,43
CUST_044164,Male,27,54,80
CUST_044165,Male,32,63,1
CUST_044166,Male,35,68,60
CUST_044167,Male,41,44,69
CUST_044168,Male,37,72,61
CUST_044169,Female,22,58,43
CUST_044170,Female,35,90,59
CUST_044171,Male,33,52,36
CUST_044172,Female,34,78,36
CUST_044173,Female,43,66,40
CUST_044174,Male,46,73,46
CUST_044175,Female,26,90,17
CUST_044176,Female,54,30,37
CUST_044177,Female,20,41,42
CUST_044178,Female,27,64,32
CUST_044179,Male,32,95,37
CUST_044180,Male,42,66,19
CUST_044181,Female,18,65,39
CUST_044182,Male,57,37,49
CUST_044183,Female,18,60,59
CUST_044184,Male,50,54,53
CUST_044185,Male,30,32,5
CUST_044186,Male,35,67,39
CUST_044187,Female,18,97,52
CUST_044188,Female,42,75,69
CUST_044189,Male,33,40,22
CUST_044190,Female,46,60,85
CUST_044191,Male,21,47,31
CUST_044192,Male,49,87,50
CUST_044193,Male,18,75,65
CUST_044194,Female,37,88,30
CUST_044195,Female,20,66,80
CUST_044196,Female,54,57,7
CUST_044197,Male,44,35,89
CUST_044198,Female,50,69,41
CUST_044199,Female,32,44,4
CUST_044200,Male,31,43,30
CUST_044201,Male,34,70,20
CUST_044202,Female,33,78,62
CUST_044203,Male,31,58,19
CUST_044204,Female,32,41,36
CUST_044205,Male,46,63,75
CUST_044206,Female,44,99,44
CUST_044207,Male,23,53,62
CUST_044208,Male,42,54,84
CUST_044209,Female,21,58,39
CUST_044210,Female,49,49,46
CUST_044211,Female,25,68,42
CUST_044212,Male,42,78,26
CUST_044213,Male,41,50,17
CUST_044214,Female,31,31,49
CUST_044215,Male,31,94,89
CUST_044216,Female,32,87,76
CUST_044217,Female,39,84,49
CUST_044218,Female,43,81,12
CUST_044219,Female,57,47,57
CUST_044220,Male,52,44,54
CUST_044221,Female,40,86,64
CUST_044222,Female,37,44,48
CUST_044223,Female,29,20,83
CUST_044224,Male,41,69,57
CUST_044225,Male,48,68,34
CUST_044226,Female,46,101,48
CUST_044227,Female,37,42,24
CUST_044228,Female,29,52,35
CUST_044229,Female,36,52,21
CUST_044230,Female,42,43,24
CUST_044231,Male,46,75,80
CUST_044232,Male,37,56,41
CUST_044233,Female,44,27,50
CUST_044234,Female,45,22,83
CUST_044235,Female,32,21,45
CUST_044236,Female,29,99,7
CUST_044237,Female,51,83,69
CUST_044238,Male,42,52,61
CUST_044239,Female,40,89,81
CUST_044240,Male,29,89,27
CUST_044241,Male,18,34,13
CUST_044242,Male,39,25,37
CUST_044243,Female,39,51,18
CUST_044244,Female,41,61,47
CUST_044245,Female,35,19,49
CUST_044246,Male,29,30,19
CUST_044247,Male,37,73,31
CUST_044248,Male,47,74,38
CUST_044249,Male,40,82,35
CUST_044250,Male,21,27,68
CUST_044251,Male,33,35,59
CUST_044252,Male,28,73,27
CUST_044253,Male,50,50,16
CUST_044254,Female,32,61,1
CUST_044255,Female,49,66,56
CUST_044256,Female,37,68,83
CUST_044257,Female,30,72,33
CUST_044258,Female,25,28,48
CUST_044259,Male,31,40,35
CUST_044260,Female,35,75,39
CUST_044261,Female,23,50,48
CUST_044262,Male,41,108,38
CUST_044263,Female,26,75,51
CUST_044264,Female,20,66,57
CUST_044265,Male,21,43,60
CUST_044266,Female,30,56,83
CUST_044267,Female,40,61,22
CUST_044268,Female,51,62,44
CUST_044269,Male,32,84,45
CUST_044270,Female,38,63,8
CUST_044271,Male,34,65,69
CUST_044272,Female,18,83,66
CUST_044273,Female,38,58,86
CUST_044274,Female,34,56,79
CUST_044275,Male,19,60,50
CUST_044276,Male,51,40,34
CUST_044277,Male,41,35,47
CUST_044278,Female,18,52,53
CUST_044279,Male,40,65,40
CUST_044280,Female,65,86,74
CUST_044281,Male,35,47,85
CUST_044282,Female,41,85,61
CUST_044283,Male,29,27,20
CUST_044284,Male,30,59,40
CUST_044285,Female,50,72,55
CUST_044286,Female,41,42,93
CUST_044287,Female,45,77,31
CUST_044288,Female,32,36,43
CUST_044289,Female,39,41,67
CUST_044290,Male,34,44,70
CUST_044291,Male,41,82,43
CUST_044292,Female,33,77,18
CUST_044293,Female,52,62,48
CUST_044294,Female,32,74,1
CUST_044295,Female,39,71,48
CUST_044296,Male,18,64,1
CUST_044297,Female,46,48,49
CUST_044298,Male,23,41,36
CUST_044299,Female,28,52,45
CUST_044300,Male,22,65,50
CUST_044301,Male,20,61,100
CUST_044302,Male,44,44,14
CUST_044303,Male,27,102,77
CUST_044304,Male,20,77,25
CUST_044305,Male,19,54,38
CUST_044306,Female,46,63,41
CUST_044307,Female,31,49,35
CUST_044308,Male,34,112,49
CUST_044309,Female,44,44,68
CUST_044310,Female,40,55,21
CUST_044311,Female,36,49,28
CUST_044312,Female,47,60,38
CUST_044313,Female,22,53,52
CUST_044314,Male,31,71,58
CUST_044315,Male,44,48,98
CUST_044316,Male,53,58,76
CUST_044317,Male,54,60,69
CUST_044318,Female,23,92,3
CUST_044319,Male,35,80,48
CUST_044320,Female,39,80,82
CUST_044321,Female,33,94,88
CUST_044322,Female,41,61,34
CUST_044323,Female,57,66,21
CUST_044324,Male,26,55,34
CUST_044325,Female,22,71,86
CUST_044326,Female,41,95,47
CUST_044327,Male,30,15,47
CUST_044328,Male,41,80,17
CUST_044329,Male,36,93,47
CUST_044330,Female,33,85,87
CUST_044331,Male,28,33,67
CUST_044332,Female,35,29,41
CUST_044333,Female,31,68,1
CUST_044334,Male,46,30,50
CUST_044335,Female,36,15,52
CUST_044336,Male,22,74,21
CUST_044337,Male,48,91,71
CUST_044338,Male,33,83,59
CUST_044339,Female,55,85,29
CUST_044340,Female,32,51,10
CUST_044341,Male,27,56,85
CUST_044342,Male,32,45,64
CUST_044343,Female,33,38,25
CUST_044344,Female,32,66,20
CUST_044345,Male,28,71,47
CUST_044346,Female,30,33,62
CUST_044347,Female,51,30,32
CUST_044348,Male,32,63,49
CUST_044349,Male,56,86,72
CUST_044350,Male,45,52,63
CUST_044351,Female,34,89,51
CUST_044352,Male,41,64,46
CUST_044353,Female,29,51,25
CUST_044354,Female,45,55,37
CUST_044355,Female,48,51,65
CUST_044356,Male,40,56,1
CUST_044357,Female,29,83,72
CUST_044358,Female,40,30,53
CUST_044359,Female,28,40,20
CUST_044360,Female,21,48,21
CUST_044361,Female,37,56,54
CUST_044362,Female,18,46,50
CUST_044363,Male,30,61,51
CUST_044364,Male,38,64,48
CUST_044365,Female,50,71,79
CUST_044366,Female,28,82,49
CUST_044367,Male,24,74,65
CUST_044368,Female,42,94,74
CUST_044369,Female,37,84,50
CUST_044370,Male,35,109,43
CUST_044371,Female,20,90,100
CUST_044372,Male,45,31,79
CUST_044373,Female,18,70,39
CUST_044374,Male,36,83,60
CUST_044375,Female,47,47,51
CUST_044376,Male,36,42,62
CUST_044377,Male,32,49,59
CUST_044378,Male,24,65,1
CUST_044379,Female,29,89,10
CUST_044380,Male,56,92,54
CUST_044381,Female,29,52,62
CUST_044382,Male,39,45,36
CUST_044383,Female,26,72,31
CUST_044384,Female,31,44,18
CUST_044385,Male,18,29,1
CUST_044386,Male,34,55,65
CUST_044387,Male,31,26,48
CUST_044388,Female,48,81,64
CUST_044389,Female,26,58,89
CUST_044390,Male,30,47,27
CUST_044391,Female,44,75,43
CUST_044392,Male,34,60,28
CUST_044393,Male,33,27,7
CUST_044394,Female,33,52,43
CUST_044395,Male,25,31,79
CUST_044396,Female,30,62,23
CUST_044397,Female,35,67,55
CUST_044398,Male,23,91,19
CUST_044399,Female,24,62,31
CUST_044400,Female,47,41,56
CUST_044401,Male,40,42,93
CUST_044402,Male,38,47,83
CUST_044403,Male,29,70,49
CUST_044404,Female,37,69,28
CUST_044405,Female,18,45,52
CUST_044406,Female,22,91,9
CUST_044407,Female,41,85,65
CUST_044408,Female,28,75,43
CUST_044409,Male,32,49,86
CUST_044410,Female,38,22,64
CUST_044411,Male,27,41,48
CUST_044412,Male,28,62,72
CUST_044413,Female,31,45,14
CUST_044414,Female,36,59,6
CUST_044415,Female,18,55,74
CUST_044416,Male,38,62,41
CUST_044417,Female,34,43,30
CUST_044418,Female,36,88,72
CUST_044419,Female,27,89,86
CUST_044420,Female,34,76,28
CUST_044421,Male,44,76,43
CUST_044422,Female,41,89,73
CUST_044423,Female,47,27,39
CUST_044424,Male,25,15,31
CUST_044425,Male,41,74,12
CUST_044426,Male,28,95,36
CUST_044427,Female,18,53,52
CUST_044428,Male,44,63,3
CUST_044429,Male,42,50,29
CUST_044430,Male,49,63,68
CUST_044431,Male,20,68,36
CUST_044432,Male,36,87,80
CUST_044433,Male,32,86,50
CUST_044434,Female,46,62,100
CUST_044435,Male,21,45,32
CUST_044436,Female,32,54,90
CUST_044437,Female,35,57,53
CUST_044438,Female,42,87,41
CUST_044439,Male,39,58,60
CUST_044440,Female,34,78,30
CUST_044441,Female,31,93,57
CUST_044442,Male,34,64,59
CUST_044443,Male,42,70,84
CUST_044444,Male,26,53,78
CUST_044445,Male,32,72,90
CUST_044446,Female,32,75,44
CUST_044447,Male,18,68,72
CUST_044448,Female,18,33,31
CUST_044449,Female,20,77,50
CUST_044450,Male,32,92,78
CUST_044451,Male,40,59,41
CUST_044452,Female,28,30,72
CUST_044453,Female,18,79,49
CUST_044454,Male,44,108,47
CUST_044455,Female,37,69,52
CUST_044456,Female,32,15,39
CUST_044457,Female,37,94,46
CUST_044458,Male,24,45,18
CUST_044459,Female,45,62,60
CUST_044460,Female,38,81,78
CUST_044461,Male,33,84,11
CUST_044462,Male,31,71,90
CUST_044463,Female,35,71,66
CUST_044464,Male,39,70,40
CUST_044465,Male,18,41,31
CUST_044466,Female,27,45,83
CUST_044467,Female,31,73,36
CUST_044468,Female,31,76,92
CUST_044469,Male,27,53,62
CUST_044470,Male,42,53,55
CUST_044471,Female,28,54,54
CUST_044472,Female,24,49,32
CUST_044473,Female,30,74,51
CUST_044474,Male,50,68,85
CUST_044475,Female,35,36,21
CUST_044476,Female,30,49,76
CUST_044477,Male,31,48,64
CUST_044478,Male,18,53,30
CUST_044479,Female,33,40,64
CUST_044480,Female,37,56,56
CUST_044481,Male,39,26,50
CUST_044482,Female,33,53,92
CUST_044483,Male,27,73,53
CUST_044484,Female,44,65,52
CUST_044485,Male,31,45,65
CUST_044486,Male,25,58,94
CUST_044487,Female,27,67,56
CUST_044488,Female,31,42,34
CUST_044489,Female,32,54,24
CUST_044490,Male,29,90,66
CUST_044491,Female,38,74,48
CUST_044492,Male,34,64,25
CUST_044493,Male,43,65,12
CUST_044494,Male,35,59,59
CUST_044495,Male,31,80,22
CUST_044496,Female,29,34,81
CUST_044497,Male,31,64,46
CUST_044498,Female,24,43,22
CUST_044499,Female,32,39,31
CUST_044500,Male,39,58,93
CUST_044501,Female,42,42,45
CUST_044502,Male,36,92,13
CUST_044503,Female,68,62,80
CUST_044504,Female,38,36,45
CUST_044505,Female,18,45,55
CUST_044506,Female,39,80,40
CUST_044507,Male,46,72,38
CUST_044508,Male,32,73,18
CUST_044509,Female,20,88,46
CUST_044510,Male,18,68,67
CUST_044511,Female,34,77,24
CUST_044512,Female,24,84,22
CUST_044513,Male,32,83,45
CUST_044514,Male,31,75,57
CUST_044515,Male,49,47,51
CUST_044516,Female,43,43,18
CUST_044517,Male,29,52,43
CUST_044518,Female,30,53,30
CUST_044519,Female,44,61,90
CUST_044520,Male,36,53,21
CUST_044521,Female,38,34,30
CUST_044522,Female,46,64,50
CUST_044523,Female,27,47,62
CUST_044524,Female,44,53,13
CUST_044525,Male,31,79,20
CUST_044526,Male,18,67,35
CUST_044527,Female,23,47,35
CUST_044528,Male,25,70,52
CUST_044529,Male,48,60,72
CUST_044530,Female,33,49,28
CUST_044531,Female,31,31,54
CUST_044532,Male,49,67,51
CUST_044533,Female,27,61,69
CUST_044534,Male,31,21,82
CUST_044535,Female,35,73,53
CUST_044536,Female,34,59,11
CUST_044537,Female,38,75,52
CUST_044538,Female,40,55,6
CUST_044539,Male,26,73,29
CUST_044540,Male,18,54,75
CUST_044541,Male,38,79,37
CUST_044542,Male,18,53,24
CUST_044543,Female,38,50,52
CUST_044544,Female,42,76,42
CUST_044545,Male,46,121,28
CUST_044546,Female,33,68,39
CUST_044547,Female,55,60,27
CUST_044548,Male,21,72,32
CUST_044549,Male,49,86,42
CUST_044550,Female,27,82,37
CUST_044551,Male,35,95,69
CUST_044552,Female,36,84,100
CUST_044553,Female,48,56,65
CUST_044554,Female,24,77,36
CUST_044555,Male,56,36,64
CUST_044556,Female,18,75,77
CUST_044557,Female,34,37,78
CUST_044558,Male,40,94,28
CUST_044559,Male,45,28,42
CUST_044560,Female,20,28,40
CUST_044561,Female,18,53,86
CUST_044562,Female,48,62,27
CUST_044563,Female,37,45,12
CUST_044564,Female,18,56,55
CUST_044565,Male,29,52,94
CUST_044566,Male,27,41,80
CUST_044567,Male,46,68,87
CUST_044568,Male,31,105,43
CUST_044569,Female,33,51,62
CUST_044570,Female,32,59,33
CUST_044571,Female,51,36,50
CUST_044572,Male,44,89,42
CUST_044573,Male,41,47,76
CUST_044574,Female,37,93,70
CUST_044575,Male,36,50,31
CUST_044576,Male,25,70,41
CUST_044577,Male,43,72,5
CUST_044578,Male,31,65,78
